.0030839999999999756, .0085009000000000005
.01975439999999995, .025801600000000001
.055770399999999998, .046463600000000001
.11270170000000002, .067207600000000006
.18944850000000002, .085755999999999999
.28287810000000002, .1003143
.3883067, .10957840000000001
.5, .1127552
.6116933, .10957840000000001
.71712189999999998, .1003143
.81055149999999998, .085755999999999999
.88729829999999998, .067207600000000006
.9442296, .046463600000000001
.98024560000000005, .025801600000000001
.99691600000000002, .0085009000000000005
