.00006349999999999412, .0001816
.00045090000000003183, .00063259999999999998
.0013969000000000342, .0012895000000000001
.0030839999999999756, .0021088000000000001
.0056576000000000404, .0030577999999999998
.009234399999999976, .0041114999999999997
.013908600000000049, .0052490999999999996
.01975439999999995, .0064519
.02682859999999998, .0077034
.035172599999999998, .0089893000000000004
.044814400000000032, .0102971
.055770399999999998, .0116157
.068046000000000051, .0129348
.08163699999999996, .0142449
.096529700000000052, .0155368
.11270170000000002, .016801900000000002
.13012199999999996, .018032200000000002
.14875190000000005, .019219900000000002
.16854519999999995, .020357799999999999
.18944850000000002, .021439
.21140210000000004, .022457299999999999
.23434010000000005, .023406799999999998
.25819099999999995, .0242822
.28287810000000002, .0250786
.30832029999999999, .025791600000000001
.33443230000000002, .0264175
.36112509999999998, .0269527
.3883067, .027394600000000002
.41588230000000004, .0277407
.44375549999999997, .027989199999999999
.47182789999999997, .028138799999999999
.5, .0281888
.52817210000000003, .028138799999999999
.55624450000000003, .027989199999999999
.58411769999999996, .0277407
.6116933, .027394600000000002
.63887490000000002, .0269527
.66556769999999998, .0264175
.69167970000000001, .025791600000000001
.71712189999999998, .0250786
.74180900000000005, .0242822
.76565989999999995, .023406799999999998
.78859789999999996, .022457299999999999
.81055149999999998, .021439
.83145480000000005, .020357799999999999
.85124809999999995, .019219900000000002
.86987800000000004, .018032200000000002
.88729829999999998, .016801900000000002
.90347029999999995, .0155368
.91836300000000004, .0142449
.93195399999999995, .0129348
.9442296, .0116157
.95518559999999997, .0102971
.9648274, .0089893000000000004
.97317140000000002, .0077034
.98024560000000005, .0064519
.98609139999999995, .0052490999999999996
.99076560000000002, .0041114999999999997
.99434239999999996, .0030577999999999998
.99691600000000002, .0021088000000000001
.99860309999999997, .0012895000000000001
.99954909999999997, .00063259999999999998
.99993650000000001, .0001816
