.11270170000000002, .5, .5, .5, .5, .5, .5, .5, .5, .27777779999999985
.5, .11270170000000002, .5, .5, .5, .5, .5, .5, .5, .27777779999999985
.5, .5, .11270170000000002, .5, .5, .5, .5, .5, .5, .27777779999999985
.5, .5, .5, .11270170000000002, .5, .5, .5, .5, .5, .27777779999999985
.5, .5, .5, .5, .11270170000000002, .5, .5, .5, .5, .27777779999999985
.5, .5, .5, .5, .5, .11270170000000002, .5, .5, .5, .27777779999999985
.5, .5, .5, .5, .5, .5, .11270170000000002, .5, .5, .27777779999999985
.5, .5, .5, .5, .5, .5, .5, .11270170000000002, .5, .27777779999999985
.5, .5, .5, .5, .5, .5, .5, .5, .11270170000000002, .27777779999999985
.5, .5, .5, .5, .5, .5, .5, .5, .5, -4.0000003999999967
.5, .5, .5, .5, .5, .5, .5, .5, .88729829999999998, .27777779999999985
.5, .5, .5, .5, .5, .5, .5, .88729829999999998, .5, .27777779999999985
.5, .5, .5, .5, .5, .5, .88729829999999998, .5, .5, .27777779999999985
.5, .5, .5, .5, .5, .88729829999999998, .5, .5, .5, .27777779999999985
.5, .5, .5, .5, .88729829999999998, .5, .5, .5, .5, .27777779999999985
.5, .5, .5, .88729829999999998, .5, .5, .5, .5, .5, .27777779999999985
.5, .5, .88729829999999998, .5, .5, .5, .5, .5, .5, .27777779999999985
.5, .88729829999999998, .5, .5, .5, .5, .5, .5, .5, .27777779999999985
.88729829999999998, .5, .5, .5, .5, .5, .5, .5, .5, .27777779999999985
