.0060037409897573113, .015376620998057434
.031363303799647024, .035183023744054159
.075896708294786341, .053579610233586157
.13779113431991497, .069785338963077315
.21451391369573058, .083134602908497196
.30292432646121825, .093080500007781286
.3994029530012827, .099215742663556039
.5, .10128912096278091
.6005970469987173, .099215742663556039
.69707567353878175, .093080500007781286
.78548608630426942, .083134602908497196
.86220886568008503, .069785338963077315
.92410329170521366, .053579610233586157
.96863669620035298, .035183023744054159
.99399625901024269, .015376620998057434
