.0024063900014893447, .0061706148999928325
.012635722014345263, .014265694314466927
.030862723998633657, .022138719408709869
.05679223649779952, .029649292457718371
.089999007013048526, .036673240705540192
.12993790421072282, .043095080765976672
.17595317403151223, .048809326052057019
.22728926430558016, .053722135057982894
.28310324618697746, .057752834026862855
.3424786601519183, .060835236463901765
.4044405662631918, .06291872817341429
.46797155356869724, .063969097673376218
.53202844643130276, .063969097673376218
.5955594337368082, .06291872817341429
.6575213398480817, .060835236463901765
.71689675381302254, .057752834026862855
.77271073569441984, .053722135057982894
.82404682596848777, .048809326052057019
.87006209578927718, .043095080765976672
.91000099298695147, .036673240705540192
.94320776350220048, .029649292457718371
.96913727600136634, .022138719408709869
.98736427798565474, .014265694314466927
.99759360999851066, .0061706148999928325
