.21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5
.5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5
.5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .5
.5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5
.5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5
.5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5
.5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5
.5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5
.5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5
.5, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5
.5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5
.5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5, -10
.5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5
.5, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5
.5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5
.5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5
.5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5
.5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5
.5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5
.5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5
.5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .5
.5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5
.78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5
