.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .27777777777777912
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, -4.0000000000000293
.21132486540518713, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .25000000000000183
.21132486540518713, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .25000000000000183
.5, .1127016653792583, .5, .5, .5, .5, .5, .5, .5, .27777777777777912
.5, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .25000000000000183
.5, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .5, .25000000000000183
.5, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, .5, .25000000000000183
.5, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .5, .5, .25000000000000183
