.069431844202973769, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5, .1739274225687481
.1127016653792583, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .5, .5, -2.7777777777781427
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .5, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.1127016653792583, .78867513459481287, .5, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.21132486540518713, .1127016653792583, .5, .5, .5, .5, .5, .5, .5, .5, .5, .13888888888890713
.21132486540518713, .21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .21132486540518713, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .5, -2.5000000000003344
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .12500000000001671
.21132486540518713, .21132486540518713, .5, .5, .5, .78867513459481287, .5, .5, .5, .5, .5, .12500000000001671
